0.46782242504439286,0.2358260937714148,0.22884379318328701,0.030268518159393604,0.46782242504439286,0.12517628601945532,0.46782242504439286,0.46782242504439286
0.6490379833427934,0.2461233313824803,0.0,0.0,0.6490379833427934,0.0,0.31132410290998014,0.0
0.391804467276976,0.391804467276976,0.2708864985029681,0.391804467276976,0.391804467276976,0.24833153787348594,0.391804467276976,0.3120869253131881
0.47868988132014795,0.09030074108696733,0.47868988132014795,0.15839798849508932,0.47868988132014795,0.2240085777683631,0.47868988132014795,0.0
0.41846227666257957,0.41846227666257957,0.36436800293022403,0.41846227666257957,0.41846227666257957,0.23343402269201932,0.18252806413856074,0.28104325805113606
0.35112422196237075,0.0,0.29102852234658033,0.5669438654400336,0.5669438654400336,0.0,0.38621688985380775,0.0
0.4794809887228396,0.1157525539363205,0.4794809887228396,0.16369883590477366,0.4794809887228396,0.1157525539363205,0.4794809887228396,0.16369883590477366
0.47457624124189335,0.17214783282873616,0.47457624124189335,0.0,0.47457624124189335,0.2635805153727757,0.47457624124189335,0.0
0.3924471182603714,0.1293043122655727,0.3924471182603714,0.3924471182603714,0.3924471182603714,0.3660540630714444,0.28144469118998783,0.3924471182603714
0.4254817001280952,0.2613037145409966,0.4254817001280952,0.11177074036782811,0.4254817001280952,0.11855076630982302,0.4254817001280952,0.4254817001280952
0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0,0.49999999984375,0.0
0.6047374457546909,0.2188033539708428,0.2004733169644941,0.0,0.36895955370244715,0.0,0.5450005589874323,0.33626091164342126
0.42814659019527446,0.42814659019527446,0.42814659019527446,0.42814659019527446,0.42814659019527446,0.0,0.28003647043389607,0.07093702340421648
0.43713767626191713,0.43713767626191713,0.2097113787395918,0.04695687940071564,0.43355387968438863,0.03859831610708465,0.43713767626191713,0.43713767626191713
0.7071067807446058,0.0,0.0,0.0,0.7071067807446058,0.0,0.0,0.0
0.5199237005599326,0.2275338808778431,0.31868674035481637,0.0,0.5199237005599326,0.188958013026926,0.5199237005599326,0.0
0.4008062994652361,0.31393997775222643,0.3360540071660483,0.4008062994652361,0.09233966031844514,0.37067509034620455,0.4008062994652361,0.4008062994652361
0.9278608058981672,0.0,0.0,0.0,0.37292669886411883,0.0,0.0,0.0
